Iteration	Posterior	Likelihood	Prior	SpeciationComplRate	stateSpecificRates[1]	stateSpecificRates[2]
36300	-274.0635	-206.4284	-67.63507	0.07965412	0.0774409	0.00221317
36400	-284.2576	-208.1987	-76.05887	0.1383215	0.133518	0.00480351
36500	-280.5468	-207.1463	-73.40052	0.123141	0.0615705	0.0615705
36600	-279.3136	-209.516	-69.79759	0.2341772	0.129579	0.104598
36700	-284.2799	-208.5988	-75.68111	0.1563514	0.052671	0.10368
36800	-281.6394	-207.4182	-74.22116	0.1349743	0.0594583	0.075516
36900	-278.6701	-211.1049	-67.56529	0.2936252	0.146813	0.146813
37000	-285.5419	-206.2506	-79.29132	0.07786791	0.0102039	0.067664
37100	-290.6974	-210.2405	-80.45686	0.1817861	0.134844	0.0469424
37200	-268.3084	-207.4706	-60.83778	0.07131093	0.027645	0.0436659
37300	-288.7332	-221.0608	-67.67241	0.122999	0.017054	0.105945
37400	-294.4633	-209.7217	-84.74164	0.2212598	0.11063	0.11063
37500	-293.928	-223.1326	-70.79535	0.04818367	0.0240918	0.0240918
37600	-276.8532	-209.4552	-67.39808	0.2173258	0.108663	0.108663
37700	-280.2542	-214.3268	-65.9274	0.08475493	0.0423775	0.0423775
37800	-279.8006	-207.4042	-72.39638	0.1057309	0.0470704	0.0586605
37900	-278.6176	-204.8786	-73.73903	0.01623013	0.00811507	0.00811507
38000	-277.4102	-206.4964	-70.91383	0.05582803	0.027914	0.027914
38100	-281.6904	-206.4397	-75.25079	0.07492455	0.0374623	0.0374623
38200	-275.1278	-205.3689	-69.75885	0.04158305	0.0129765	0.0286065
38300	-285.6991	-215.0886	-70.61057	0.1137467	0.0568733	0.0568733
38400	-285.9424	-220.9022	-65.04014	0.08097647	0.0300958	0.0508807
38500	-275.4019	-207.8937	-67.50828	0.1559167	0.0717665	0.0841502
38600	-282.7545	-207.3279	-75.42658	0.1129119	0.0859793	0.0269326
38700	-270.8146	-205.4909	-65.32378	0.04645279	0.014168	0.0322848
38800	-286.1377	-213.4915	-72.64626	0.1368577	0.0292012	0.107656
38900	-276.5441	-206.2467	-70.29738	0.08279505	0.0413975	0.0413975
39000	-278.9869	-207.6626	-71.3243	0.04871368	0.0243568	0.0243568
39100	-287.4049	-215.4291	-71.97584	0.1259832	0.0629916	0.0629916
39200	-282.2882	-211.3679	-70.92034	0.3334319	0.0523032	0.281129
39300	-279.1319	-207.8869	-71.24499	0.1240554	0.0597354	0.06432
39400	-281.3337	-212.0502	-69.28351	0.2986589	0.0751282	0.223531
39500	-280.4229	-207.1738	-73.2491	0.02940152	0.0147008	0.0147008
39600	-275.6858	-206.0987	-69.58704	0.06065438	0.0465918	0.0140626
39700	-277.1603	-206.9465	-70.21378	0.07185376	0.0331224	0.0387314
39800	-283.4582	-211.1769	-72.28133	0.3165743	0.158287	0.158287
39900	-279.7157	-207.7408	-71.97487	0.1479902	0.0089419	0.139048
40000	-283.3211	-208.3965	-74.92462	0.2002035	0.100102	0.100102
40100	-285.6033	-210.3533	-75.24993	0.1470929	0.110098	0.0369949
40200	-280.0218	-208.6484	-71.37342	0.1914137	0.0957068	0.0957068
40300	-282.8402	-207.4459	-75.39433	0.107271	0.0536355	0.0536355
40400	-288.4319	-213.115	-75.31691	0.2179489	0.123769	0.0941794
40500	-272.5501	-206.8336	-65.71656	0.1038011	0.0519005	0.0519005
40600	-284.5503	-209.7085	-74.84174	0.05361941	0.0039634	0.049656
40700	-278.0078	-206.8069	-71.20089	0.07877708	0.0430333	0.0357438
40800	-274.562	-207.5052	-67.05685	0.05272689	0.0263634	0.0263634
40900	-278.041	-208.069	-69.97195	0.1721778	0.0858329	0.0863449
41000	-282.1263	-208.3313	-73.79496	0.123489	0.0617445	0.0617445
41100	-280.3222	-207.9117	-72.41051	0.1245543	0.073379	0.0511753
41200	-277.082	-208.7204	-68.36166	0.1200468	0.0506571	0.0693896
41300	-273.6618	-208.1258	-65.53595	0.1524603	0.0762301	0.0762301
41400	-283.1517	-206.8698	-76.28193	0.08798971	0.0439949	0.0439949
41500	-278.0759	-207.1478	-70.92812	0.05017649	0.0473388	0.00283765
41600	-277.3812	-205.1985	-72.18271	0.03186831	0.0159342	0.0159342
41700	-292.2412	-214.293	-77.94819	0.09797281	0.0493387	0.0486341
41800	-273.7384	-209.9876	-63.75078	0.2203681	0.0603796	0.159988
41900	-267.7957	-206.6199	-61.1758	0.05840288	0.0292014	0.0292014
42000	-276.363	-206.6474	-69.71553	0.1062326	0.0531163	0.0531163
42100	-279.2657	-209.3313	-69.9344	0.188869	0.0944345	0.0944345
42200	-287.3871	-205.6956	-81.69157	0.03951451	0.00318487	0.0363296
42300	-279.6468	-206.981	-72.66579	0.129175	0.0645875	0.0645875
42400	-276.0131	-207.4504	-68.56275	0.1062782	0.0535307	0.0527475
42500	-283.0051	-212.1306	-70.87446	0.3615507	0.0188861	0.342665
42600	-273.7205	-209.0545	-64.66602	0.130037	0.0314914	0.0985456
42700	-277.4363	-206.1944	-71.24182	0.03813978	0.0190699	0.0190699
42800	-285.5863	-211.2023	-74.38404	0.2439459	0.121973	0.121973
42900	-287.9771	-212.5674	-75.40971	0.3755409	0.18777	0.18777
43000	-285.5741	-208.3751	-77.19898	0.1318194	0.0826742	0.0491452
43100	-288.2446	-208.141	-80.10359	0.1474981	0.127793	0.019705
43200	-293.1899	-210.3642	-82.82564	0.2421326	0.0446679	0.197465
43300	-280.5426	-216.4544	-64.08821	0.04804982	0.0240249	0.0240249
43400	-277.8939	-208.9246	-68.9693	0.216702	0.0372544	0.179448
43500	-273.5755	-207.9124	-65.66316	0.06847328	0.0342366	0.0342366
43600	-286.7021	-211.5115	-75.19062	0.3038618	0.141629	0.162233
43700	-286.5608	-207.7482	-78.81263	0.1530373	0.0478192	0.105218
43800	-273.9054	-207.2032	-66.70219	0.06177626	0.0371787	0.0245976
43900	-293.714	-214.295	-79.419	0.251297	0.125648	0.125648
44000	-283.0702	-209.0038	-74.0664	0.2020405	0.10102	0.10102
44100	-281.5786	-208.9597	-72.61886	0.1427743	0.0910851	0.0516892
44200	-275.2828	-206.9205	-68.36228	0.09761498	0.0507811	0.0468339
44300	-282.3721	-207.0237	-75.34837	0.1163285	0.0581643	0.0581643
44400	-275.2983	-205.7406	-69.5577	0.02430249	0.0135015	0.010801
44500	-274.9835	-206.6502	-68.33339	0.04259842	0.0120578	0.0305406
44600	-279.8116	-213.9842	-65.82747	0.05758673	0.0160025	0.0415843
44700	-268.6221	-205.9555	-62.66657	0.06458376	0.0322919	0.0322919
44800	-287.7778	-210.461	-77.3168	0.06959815	0.0614105	0.00818765
44900	-279.0676	-208.3509	-70.71666	0.1359918	0.133246	0.00274529
45000	-281.5729	-211.0006	-70.5723	0.077332	0.0181337	0.0591983
45100	-284.2037	-214.1375	-70.06613	0.08255255	0.0412763	0.0412763
45200	-282.1641	-208.6606	-73.50345	0.1406171	0.0703086	0.0703086
45300	-281.956	-209.5758	-72.38018	0.1824037	0.0511465	0.131257
45400	-286.4411	-210.4701	-75.97099	0.257824	0.128912	0.128912
45500	-281.2294	-208.4076	-72.8218	0.1653366	0.0826683	0.0826683
45600	-285.8721	-214.762	-71.11009	0.1315275	0.00612817	0.125399
45700	-288.0494	-215.5546	-72.4948	0.08046941	0.0402347	0.0402347
45800	-273.1378	-206.1571	-66.98068	0.05781298	0.0502066	0.00760643
45900	-289.6418	-206.1743	-83.4675	0.04818847	0.0240942	0.0240942
46000	-275.3883	-206.3885	-68.9998	0.09997037	0.0366941	0.0632763
46100	-287.3931	-214.7101	-72.68302	0.05903469	0.0295173	0.0295173
46200	-275.6539	-207.0087	-68.64524	0.1005762	0.0648015	0.0357746
46300	-283.9779	-207.0981	-76.87987	0.04714959	0.0235748	0.0235748
46400	-280.4435	-206.5381	-73.90536	0.1046701	0.0523351	0.0523351
46500	-272.341	-206.2545	-66.08647	0.07539643	0.0122429	0.0631536
46600	-277.7503	-208.9204	-68.82988	0.1106145	0.0891119	0.0215027
46700	-280.3007	-207.5725	-72.72821	0.1578856	0.0789428	0.0789428
46800	-286.5894	-216.6293	-69.96018	0.1944022	0.0972011	0.0972011
46900	-275.2262	-208.4066	-66.81955	0.1385017	0.0460279	0.0924738
47000	-277.9761	-208.0923	-69.88384	0.09195326	0.0459766	0.0459766
47100	-281.7953	-209.5606	-72.23466	0.2061198	0.0354581	0.170662
47200	-285.0636	-210.2628	-74.80085	0.2602353	0.100695	0.15954
47300	-284.3975	-206.7904	-77.60714	0.1075518	0.00654653	0.101005
47400	-273.9435	-209.3473	-64.59621	0.1088656	0.0310808	0.0777848
47500	-271.4614	-207.789	-63.6724	0.1670764	0.00487142	0.162205
47600	-271.2991	-208.6641	-62.63504	0.1382984	0.0201557	0.118143
47700	-281.3597	-206.8193	-74.54038	0.1137583	0.0568791	0.0568791
47800	-274.3015	-206.9311	-67.37033	0.1025533	0.0512767	0.0512767
47900	-294.8841	-218.1506	-76.73353	0.2561017	0.16061	0.0954917
48000	-302.128	-224.7838	-77.34423	0.1241528	0.0615184	0.0626344
48100	-281.4214	-207.011	-74.41037	0.07920537	0.0196663	0.0595391
48200	-272.5351	-205.2696	-67.26547	0.02113365	0.0105668	0.0105668
48300	-278.9187	-207.3711	-71.5476	0.1220135	0.0382001	0.0838134
48400	-281.2102	-208.5303	-72.67988	0.1845408	0.0629822	0.121559
48500	-276.5123	-207.3442	-69.16817	0.1051266	0.0325397	0.0725869
48600	-273.8316	-209.1639	-64.66768	0.1974464	0.022368	0.175078
48700	-280.6263	-208.3271	-72.29925	0.1167697	0.054418	0.0623517
48800	-273.4489	-206.8735	-66.57534	0.1159044	0.0579522	0.0579522
48900	-274.1633	-209.1746	-64.98866	0.1881437	0.0940718	0.0940718
49000	-284.577	-206.0476	-78.52941	0.07139431	0.0356972	0.0356972
49100	-273.8125	-208.4392	-65.37326	0.08194757	0.0215651	0.0603825
49200	-274.929	-207.4265	-67.50256	0.1327435	0.0319653	0.100778
49300	-280.9532	-206.632	-74.32122	0.06937176	0.0346859	0.0346859
49400	-287.8217	-208.928	-78.89376	0.1038838	0.0955587	0.0083251
49500	-280.3918	-207.7173	-72.67447	0.1574917	0.0740105	0.0834813
49600	-273.6774	-208.3465	-65.33092	0.1183031	0.0591515	0.0591515
49700	-275.2488	-206.0274	-69.22146	0.06421708	0.0463605	0.0178566
49800	-284.6355	-211.1866	-73.44887	0.3267231	0.143143	0.18358
49900	-284.39	-208.4253	-75.96467	0.1110714	0.069499	0.0415725
50000	-287.7783	-210.3096	-77.46862	0.274147	0.137073	0.137073
50100	-280.8489	-211.5396	-69.30928	0.267526	0.133763	0.133763
50200	-278.5843	-208.4579	-70.12639	0.101186	0.0937736	0.00741246
50300	-274.1996	-207.7588	-66.44084	0.07693992	0.0193009	0.057639
50400	-272.9894	-205.8086	-67.18078	0.04520833	0.0127708	0.0324376
50500	-278.0239	-206.1412	-71.88277	0.01306973	0.00653486	0.00653486
50600	-279.4527	-205.9991	-73.45362	0.0768342	0.0384171	0.0384171
50700	-275.0694	-208.5267	-66.54263	0.1920608	0.0960304	0.0960304
50800	-275.2208	-208.0376	-67.18315	0.135615	0.0678075	0.0678075
50900	-274.3978	-206.3306	-68.06726	0.07945973	0.0242419	0.0552178
51000	-284.1027	-206.7122	-77.39047	0.09628387	0.0691924	0.0270914
51100	-282.869	-210.7925	-72.07644	0.1248151	0.0187547	0.10606
51200	-288.24	-209.3315	-78.90853	0.141058	0.117089	0.0239687
51300	-286.1886	-208.9563	-77.23221	0.1885414	0.0942707	0.0942707
51400	-272.4845	-208.7298	-63.7547	0.148654	0.074327	0.074327
51500	-277.2917	-207.8493	-69.44242	0.1140187	0.0570094	0.0570094
51600	-275.4773	-208.3183	-67.15899	0.1465829	0.0769782	0.0696047
51700	-280.2689	-207.9843	-72.28461	0.1283699	0.066993	0.0613769
51800	-270.9992	-206.5261	-64.47304	0.07691301	0.0384565	0.0384565
51900	-280.8757	-205.916	-74.95967	0.06363458	0.0318173	0.0318173
52000	-280.0785	-207.606	-72.47255	0.1308104	0.0654052	0.0654052
52100	-288.3514	-213.2736	-75.07779	0.04060273	0.0203014	0.0203014
52200	-277.6515	-208.4312	-69.22037	0.1810269	0.0475574	0.133469
52300	-291.3276	-208.9602	-82.36732	0.1752565	0.167462	0.00779472
52400	-279.4539	-207.8219	-71.63205	0.09398861	0.0661017	0.0278869
52500	-280.9193	-209.4918	-71.42754	0.2079042	0.119597	0.088307
52600	-278.068	-208.3785	-69.68954	0.1803177	0.0901588	0.0901588
52700	-270.8729	-206.8622	-64.01071	0.04503386	0.0225169	0.0225169
52800	-279.2354	-206.3755	-72.85992	0.06131414	0.0168546	0.0444596
52900	-267.0027	-205.9531	-61.04964	0.06107867	0.0305393	0.0305393
53000	-285.5031	-207.6176	-77.88552	0.0797748	0.0318974	0.0478774
53100	-279.2785	-208.9459	-70.33257	0.1627138	0.0813569	0.0813569
53200	-269.9213	-206.3615	-63.55974	0.07799023	0.0389951	0.0389951
53300	-279.9046	-214.0871	-65.81753	0.08165732	0.0385943	0.043063
53400	-280.6086	-213.6427	-66.96589	0.05578683	0.00790707	0.0478798
53500	-281.5308	-207.0831	-74.44766	0.09934485	0.0562799	0.043065
53600	-276.9553	-206.966	-69.98928	0.1275249	0.00378119	0.123744
53700	-277.516	-207.4196	-70.09644	0.1117343	0.00286624	0.108868
53800	-294.6329	-215.0318	-79.60119	0.07759103	0.0250092	0.0525818
53900	-281.3819	-207.1399	-74.24202	0.1047874	0.0712088	0.0335786
54000	-288.3388	-208.955	-79.38385	0.1974587	0.0987293	0.0987293
54100	-277.3471	-211.2254	-66.12175	0.1327993	0.0663997	0.0663997
54200	-282.5628	-211.2756	-71.28724	0.1163928	0.0581964	0.0581964
54300	-282.6215	-208.4868	-74.13469	0.1644058	0.0822029	0.0822029
54400	-276.6509	-207.1128	-69.53807	0.1304729	0.0643001	0.0661728
54500	-285.832	-217.8049	-68.02704	0.2265745	0.203923	0.0226519
54600	-279.4639	-206.8737	-72.59017	0.116684	0.058342	0.058342
54700	-276.9699	-207.11	-69.8599	0.1085122	0.0231565	0.0853557
54800	-283.3026	-209.6056	-73.69701	0.2057377	0.102869	0.102869
54900	-276.8825	-214.1295	-62.75305	0.1525099	0.0762549	0.0762549
55000	-278.9625	-205.4726	-73.48986	0.05119056	0.00538129	0.0458093
55100	-279.0117	-208.5687	-70.44299	0.1128765	0.0564383	0.0564383
55200	-272.1168	-206.5698	-65.547	0.09061854	0.0238699	0.0667487
55300	-274.5732	-214.614	-59.9592	0.07517493	0.0171465	0.0580284
55400	-280.9308	-215.2697	-65.6611	0.07655781	0.0382789	0.0382789
55500	-294.9962	-212.5715	-82.42466	0.3680554	0.184028	0.184028
55600	-277.0067	-206.7365	-70.27015	0.07680049	0.0587433	0.0180571
55700	-280.0924	-206.3057	-73.78669	0.09151821	0.0457591	0.0457591
55800	-280.309	-207.642	-72.66693	0.1493606	0.0440535	0.105307
55900	-277.2742	-207.6978	-69.57638	0.1487718	0.0743859	0.0743859
56000	-291.1108	-216.1899	-74.9209	0.1256301	0.062815	0.062815
56100	-280.9799	-205.4096	-75.57027	0.03458223	0.0172911	0.0172911
56200	-284.5321	-207.7338	-76.79823	0.124283	0.0468494	0.0774335
56300	-273.845	-207.0599	-66.7851	0.09178439	0.0508695	0.0409149
56400	-285.515	-207.4982	-78.01681	0.0997492	0.0498746	0.0498746
56500	-280.1349	-213.3469	-66.78801	0.04044749	0.0058309	0.0346166
56600	-267.6805	-206.6197	-61.06075	0.08186532	0.028751	0.0531143
56700	-282.6208	-211.5782	-71.04263	0.08980248	0.0807299	0.00907254
56800	-278.3247	-210.2089	-68.11584	0.06551911	0.0431657	0.0223534
56900	-281.891	-206.3011	-75.58985	0.09359155	0.0467958	0.0467958
57000	-282.0903	-208.6944	-73.39595	0.1165851	0.0582926	0.0582926
57100	-284.5076	-210.2417	-74.26594	0.18314	0.0408371	0.142303
57200	-289.9848	-207.2216	-82.76319	0.09758224	0.0487911	0.0487911
57300	-289.4878	-211.1419	-78.34589	0.3186879	0.159344	0.159344
57400	-285.3762	-214.646	-70.73023	0.08912943	0.0445647	0.0445647
57500	-280.2178	-211.8377	-68.38017	0.07809905	0.0390495	0.0390495
57600	-281.1648	-207.6811	-73.48368	0.1391462	0.056592	0.0825543
57700	-276.3127	-208.9344	-67.37829	0.1623534	0.0505348	0.111819
57800	-277.6742	-206.6815	-70.99274	0.06876533	0.0183193	0.050446
57900	-276.7364	-206.8862	-69.85014	0.08778414	0.0438921	0.0438921
58000	-282.7119	-208.2508	-74.46106	0.1639737	0.0819869	0.0819869
58100	-285.2143	-209.1349	-76.07936	0.1673702	0.126159	0.0412109
58200	-291.7759	-219.1042	-72.67175	0.02477582	0.0103254	0.0144504
58300	-286.0121	-208.5296	-77.48251	0.1642239	0.104354	0.05987
58400	-284.3077	-207.6243	-76.68339	0.110035	0.0616353	0.0483997
58500	-287.5773	-208.7098	-78.86757	0.2021971	0.101099	0.101099
58600	-283.443	-210.8464	-72.59665	0.09924339	0.0496217	0.0496217
58700	-282.9367	-209.4247	-73.51198	0.2304488	0.0700616	0.160387
58800	-284.533	-210.433	-74.10007	0.07302858	0.0365143	0.0365143
58900	-280.0598	-208.0617	-71.9981	0.1798258	0.0511586	0.128667
59000	-276.4653	-207.889	-68.57631	0.1352159	0.073059	0.0621569
59100	-281.6527	-208.8223	-72.83033	0.1525129	0.0762564	0.0762564
59200	-275.1704	-207.9571	-67.21333	0.0991972	0.0495986	0.0495986
59300	-277.1309	-206.4032	-70.72767	0.09083602	0.0759113	0.0149247
59400	-277.6731	-206.5928	-71.08032	0.09165437	0.0458272	0.0458272
59500	-278.0472	-206.8427	-71.2045	0.08993552	0.0300057	0.0599298
59600	-285.3662	-205.8249	-79.54125	0.06139009	0.030695	0.030695
59700	-273.9669	-206.1018	-67.86508	0.07385766	0.0621669	0.0116908
59800	-289.829	-211.4321	-78.39696	0.3093398	0.15467	0.15467
59900	-293.8496	-224.3115	-69.5381	0.3467218	0.173361	0.173361
60000	-275.3516	-208.0933	-67.25832	0.1345594	0.08691	0.0476494
60100	-284.6897	-215.4132	-69.27653	0.1422948	0.0711474	0.0711474
60200	-283.607	-206.8037	-76.80333	0.06154595	0.030773	0.030773
60300	-279.3469	-206.1492	-73.19764	0.03598899	0.0207174	0.0152716
60400	-284.6111	-209.1634	-75.44767	0.09780959	0.0811354	0.0166742
60500	-280.6006	-208.2725	-72.3281	0.1786225	0.0836887	0.0949338
60600	-285.4097	-211.3801	-74.02964	0.3247	0.16235	0.16235
60700	-280.7808	-207.5719	-73.20894	0.1522777	0.0761388	0.0761388
60800	-283.1849	-208.3735	-74.81146	0.1443887	0.0275211	0.116868
60900	-272.9872	-207.8165	-65.17073	0.1051288	0.0525644	0.0525644
61000	-286.8289	-213.7269	-73.10204	0.057763	0.0288815	0.0288815
61100	-284.2347	-208.6077	-75.627	0.1196955	0.0245014	0.0951941
61200	-302.5263	-214.3602	-88.1661	0.05956692	0.007878	0.0516889
61300	-285.681	-213.8328	-71.84822	0.03091643	0.0304413	0.00047512
61400	-284.9165	-208.7032	-76.21327	0.1959106	0.0803175	0.115593
61500	-275.2905	-207.2201	-68.07046	0.124806	0.062403	0.062403
61600	-283.3963	-207.1692	-76.22707	0.1033674	0.0917031	0.0116643
61700	-285.8935	-207.5367	-78.3568	0.1394261	0.069713	0.069713
61800	-289.8502	-205.6881	-84.16203	0.06681432	0.0288225	0.0379918
61900	-280.2009	-207.4607	-72.7402	0.1037277	0.0518639	0.0518639
62000	-278.7175	-208.3756	-70.34197	0.1543967	0.0771984	0.0771984
62100	-289.2543	-209.2421	-80.0122	0.2056526	0.102826	0.102826
62200	-276.0293	-205.0289	-71.00043	0.03020213	0.00740713	0.022795
62300	-279.8314	-209.8755	-69.95594	0.2230485	0.111524	0.111524
62400	-280.443	-209.232	-71.21103	0.2267088	0.0669889	0.15972
62500	-272.6844	-207.0956	-65.58878	0.1239145	0.0429255	0.0809889
62600	-300.9665	-218.0605	-82.90597	0.5879602	0.297399	0.290561
62700	-278.8025	-206.2162	-72.58625	0.0893643	0.0446821	0.0446821
62800	-273.2991	-206.6322	-66.66687	0.08585296	0.0429265	0.0429265
62900	-283.8821	-207.7505	-76.13152	0.1117968	0.0558984	0.0558984
63000	-273.9696	-206.725	-67.24461	0.1011432	0.0605292	0.040614
63100	-283.1252	-207.2236	-75.90161	0.09964039	0.0619802	0.0376602
63200	-278.511	-208.2709	-70.24008	0.1834658	0.0917329	0.0917329
63300	-277.4958	-209.1837	-68.31207	0.1893064	0.146002	0.0433047
63400	-285.9845	-211.0773	-74.9072	0.2538994	0.139202	0.114698
63500	-272.8374	-205.724	-67.11339	0.06327992	0.03164	0.03164
63600	-272.9684	-206.9979	-65.97047	0.1078166	0.0539083	0.0539083
63700	-289.9014	-211.9091	-77.99239	0.2839913	0.141996	0.141996
63800	-276.2007	-208.8648	-67.33593	0.1275869	0.119883	0.0077043
63900	-287.4022	-206.8089	-80.59329	0.1221693	0.0348285	0.0873408
64000	-278.5873	-207.0503	-71.53704	0.1246571	0.0491943	0.0754628
64100	-276.0795	-208.6249	-67.4546	0.1570717	0.0785359	0.0785359
64200	-278.3951	-207.2626	-71.13247	0.04394064	0.0219703	0.0219703
64300	-278.6893	-208.565	-70.12434	0.104644	0.052322	0.052322
64400	-281.4369	-208.9436	-72.49331	0.17426	0.0531886	0.121071
64500	-276.4067	-209.4356	-66.97114	0.2227672	0.10288	0.119887
64600	-280.6048	-208.0765	-72.5283	0.1405511	0.0209664	0.119585
64700	-271.3796	-206.3733	-65.00631	0.07765435	0.0202253	0.0574291
64800	-280.9675	-206.9428	-74.0247	0.0789313	0.0746635	0.00426782
64900	-279.5622	-206.3327	-73.22956	0.07599982	0.0288232	0.0471767
65000	-282.7768	-208.2249	-74.55185	0.2057833	0.0185084	0.187275
65100	-272.7516	-207.5661	-65.18543	0.103467	0.0103727	0.0930943
65200	-271.5433	-208.2554	-63.28792	0.1776603	0.0277494	0.149911
65300	-281.0857	-208.5665	-72.51918	0.08268761	0.0153521	0.0673355
65400	-292.7029	-216.4069	-76.29603	0.1872994	0.0936497	0.0936497
65500	-302.0153	-215.4643	-86.55101	0.02973039	0.0148652	0.0148652
65600	-291.0636	-215.3752	-75.68841	0.0709606	0.0678658	0.00309484
65700	-273.3156	-206.8913	-66.42434	0.0967738	0.0131	0.0836738
65800	-281.7432	-206.8672	-74.87608	0.1158512	0.0579256	0.0579256
65900	-281.7906	-206.1389	-75.65168	0.08175653	0.0126015	0.0691551
66000	-280.6828	-207.6797	-73.00304	0.1293666	0.0646833	0.0646833
66100	-277.6342	-206.8018	-70.83239	0.1145924	0.0325469	0.0820455
66200	-280.3023	-207.8981	-72.40421	0.05303654	0.0265183	0.0265183
66300	-274.7666	-208.2017	-66.5649	0.06319508	0.0315975	0.0315975
66400	-279.4886	-207.5623	-71.92634	0.1447208	0.0798137	0.0649071
66500	-274.95	-206.8381	-68.11187	0.0923071	0.0362697	0.0560374
66600	-279.4223	-207.3422	-72.08005	0.03146286	0.00137168	0.0300912
66700	-275.2565	-208.8947	-66.36176	0.1246445	0.0546754	0.0699691
66800	-280.8881	-210.2278	-70.66027	0.05613444	0.00878143	0.047353
66900	-280.6834	-209.0123	-71.67106	0.1871239	0.0635886	0.123535
67000	-277.8668	-209.7203	-68.1465	0.2156388	0.10215	0.113489
67100	-281.4672	-208.4118	-73.05543	0.13559	0.107531	0.0280593
67200	-287.151	-216.7251	-70.42588	0.1799714	0.062057	0.117914
67300	-284.7663	-209.8663	-74.90002	0.1990906	0.0995453	0.0995453
67400	-288.0738	-208.5475	-79.52628	0.1464618	0.0236013	0.12286
67500	-272.922	-207.3476	-65.57444	0.1327555	0.0159854	0.11677
67600	-287.0454	-214.3658	-72.6796	0.09742805	0.0115192	0.0859088
67700	-275.9658	-207.4002	-68.56562	0.1113305	0.0556652	0.0556652
67800	-279.2604	-208.0174	-71.243	0.03797586	0.0195652	0.0184106
67900	-281.2341	-208.0588	-73.17535	0.111672	0.0494255	0.0622466
68000	-277.3718	-206.6526	-70.71923	0.1044071	0.0522036	0.0522036
68100	-284.3957	-212.7379	-71.6578	0.370318	0.185159	0.185159
68200	-281.3005	-207.0299	-74.27062	0.0812019	0.0406009	0.0406009
68300	-284.1784	-208.0927	-76.08572	0.1442569	0.0865497	0.0577072
68400	-279.9011	-210.3457	-69.55537	0.1854126	0.0927063	0.0927063
68500	-279.4503	-206.8955	-72.55473	0.1087951	0.0892276	0.0195674
68600	-276.1803	-206.7852	-69.39508	0.07330742	0.0366537	0.0366537
